id,domain,task_count,raw_command,token_index,token,gold_boundary_label,gold_task_token_label
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,0,kaynak,B-TASK,AÇ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,1,kontrol,I-TASK,AÇ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,2,panelini,I-TASK,AÇ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,3,aç,I-TASK,AÇ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,4,ardından,O,O
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,5,bekleyen,B-TASK,SEÇ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,6,dosyaları,I-TASK,SEÇ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,7,seç,I-TASK,SEÇ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,8,ve,O,O
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,9,commit,B-TASK,YAZ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,10,mesajı,I-TASK,YAZ
CK-1594,dosya_yazılım_geliştirme,3,kaynak kontrol panelini aç ardından bekleyen dosyaları seç ve commit mesajı yaz,11,yaz,I-TASK,YAZ
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,0,indirilenler,B-TASK,AÇ
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,1,panelini,I-TASK,AÇ
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,2,aç,I-TASK,AÇ
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,3,ardından,O,O
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,4,son,B-TASK,SEÇ
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,5,dosyayı,I-TASK,SEÇ
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,6,seç,I-TASK,SEÇ
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,7,ve,O,O
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,8,dosya,B-TASK,KOPYALA
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,9,yolunu,I-TASK,KOPYALA
CK-1596,tarayıcı_internet,3,indirilenler panelini aç ardından son dosyayı seç ve dosya yolunu kopyala,10,kopyala,I-TASK,KOPYALA
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,0,temrinalde,B-TASK,YAZ
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,1,gıt,I-TASK,YAZ
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,2,pull,I-TASK,YAZ
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,3,yaz,I-TASK,YAZ
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,4,entıra,B-TASK,ENTER
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,5,bas,I-TASK,ENTER
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,6,çıktıyı,B-TASK,KOPYALA
CK-1606,dosya_yazılım_geliştirme,3,temrinalde gıt pull yaz entıra bas çıktıyı koypala,7,koypala,I-TASK,KOPYALA
CK-1609,temel_bilgisayar,3,dosyya paylaşımını aç bağlantı oluştur koypala,0,dosyya,B-TASK,AÇ
CK-1609,temel_bilgisayar,3,dosyya paylaşımını aç bağlantı oluştur koypala,1,paylaşımını,I-TASK,AÇ
CK-1609,temel_bilgisayar,3,dosyya paylaşımını aç bağlantı oluştur koypala,2,aç,I-TASK,AÇ
CK-1609,temel_bilgisayar,3,dosyya paylaşımını aç bağlantı oluştur koypala,3,bağlantı,B-TASK,YENİ_OLUŞTUR
CK-1609,temel_bilgisayar,3,dosyya paylaşımını aç bağlantı oluştur koypala,4,oluştur,I-TASK,YENİ_OLUŞTUR
CK-1609,temel_bilgisayar,3,dosyya paylaşımını aç bağlantı oluştur koypala,5,koypala,B-TASK,KOPYALA
CK-1617,ofis_metin_düzenleme,3,eksıl satırını kes yeni sayfaya yapıştr kaydetti,0,eksıl,B-TASK,KES
CK-1617,ofis_metin_düzenleme,3,eksıl satırını kes yeni sayfaya yapıştr kaydetti,1,satırını,I-TASK,KES
CK-1617,ofis_metin_düzenleme,3,eksıl satırını kes yeni sayfaya yapıştr kaydetti,2,kes,I-TASK,KES
CK-1617,ofis_metin_düzenleme,3,eksıl satırını kes yeni sayfaya yapıştr kaydetti,3,yeni,B-TASK,YAPIŞTIR
CK-1617,ofis_metin_düzenleme,3,eksıl satırını kes yeni sayfaya yapıştr kaydetti,4,sayfaya,I-TASK,YAPIŞTIR
CK-1617,ofis_metin_düzenleme,3,eksıl satırını kes yeni sayfaya yapıştr kaydetti,5,yapıştr,I-TASK,YAPIŞTIR
CK-1617,ofis_metin_düzenleme,3,eksıl satırını kes yeni sayfaya yapıştr kaydetti,6,kaydetti,B-TASK,KAYDET
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,0,gogıl,B-TASK,AÇ
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,1,takvim,I-TASK,AÇ
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,2,aç,I-TASK,AÇ
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,3,etkinliği,B-TASK,BUL
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,4,bul,I-TASK,BUL
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,5,katıl,B-TASK,TIKLA
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,6,düğmesine,I-TASK,TIKLA
CK-1619,tarayıcı_internet,3,gogıl takvim aç etkinliği bul katıl düğmesine tıkla,7,tıkla,I-TASK,TIKLA
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,0,klasörü,O,O
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,1,paylaş,O,O
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,2,dur,O,O
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,3,paylaşma,O,O
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,4,klasörü,B-TASK,DİĞER
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,5,sıkıştır,I-TASK,DİĞER
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,6,masaüstüne,B-TASK,TAŞI
CK-1622,temel_bilgisayar,2,klasörü paylaş dur paylaşma klasörü sıkıştır masaüstüne taşı,7,taşı,I-TASK,TAŞI
CK-1624,dosya_yazılım_geliştirme,2,deploy et vazgeç terminale geç logları bul,0,deploy,O,O
CK-1624,dosya_yazılım_geliştirme,2,deploy et vazgeç terminale geç logları bul,1,et,O,O
CK-1624,dosya_yazılım_geliştirme,2,deploy et vazgeç terminale geç logları bul,2,vazgeç,O,O
CK-1624,dosya_yazılım_geliştirme,2,deploy et vazgeç terminale geç logları bul,3,terminale,B-TASK,GEÇ
CK-1624,dosya_yazılım_geliştirme,2,deploy et vazgeç terminale geç logları bul,4,geç,I-TASK,GEÇ
CK-1624,dosya_yazılım_geliştirme,2,deploy et vazgeç terminale geç logları bul,5,logları,B-TASK,BUL
CK-1624,dosya_yazılım_geliştirme,2,deploy et vazgeç terminale geç logları bul,6,bul,I-TASK,BUL
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,0,paylaşım,O,O
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,1,bağlantısını,O,O
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,2,sil,O,O
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,3,değil,O,O
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,4,bağlantıyı,B-TASK,SEÇ
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,5,seç,I-TASK,SEÇ
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,6,erişimi,B-TASK,DİĞER
CK-1626,temel_bilgisayar,2,paylaşım bağlantısını sil değil bağlantıyı seç erişimi değiştir,7,değiştir,I-TASK,DİĞER
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,0,dosya,O,O
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,1,adını,O,O
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,2,taslak,O,O
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,3,yapma,O,O
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,4,hayır,O,O
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,5,dosya,B-TASK,YENİDEN_ADLANDIR
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,6,adını,I-TASK,YENİDEN_ADLANDIR
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,7,onaylı,I-TASK,YENİDEN_ADLANDIR
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,8,yap,I-TASK,YENİDEN_ADLANDIR
CK-1629,temel_bilgisayar,2,dosya adını taslak yapma hayır dosya adını onaylı yap kaydet,9,kaydet,B-TASK,KAYDET
CK-1632,ofis_metin_düzenleme,2,görseli yazdırma dur görseli seç parlaklığını artır,0,görseli,O,O
CK-1632,ofis_metin_düzenleme,2,görseli yazdırma dur görseli seç parlaklığını artır,1,yazdırma,O,O
CK-1632,ofis_metin_düzenleme,2,görseli yazdırma dur görseli seç parlaklığını artır,2,dur,O,O
CK-1632,ofis_metin_düzenleme,2,görseli yazdırma dur görseli seç parlaklığını artır,3,görseli,B-TASK,SEÇ
CK-1632,ofis_metin_düzenleme,2,görseli yazdırma dur görseli seç parlaklığını artır,4,seç,I-TASK,SEÇ
CK-1632,ofis_metin_düzenleme,2,görseli yazdırma dur görseli seç parlaklığını artır,5,parlaklığını,B-TASK,ARTIR
CK-1632,ofis_metin_düzenleme,2,görseli yazdırma dur görseli seç parlaklığını artır,6,artır,I-TASK,ARTIR
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,0,sayfayı,O,O
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,1,indirme,O,O
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,2,vazgeç,O,O
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,3,sayfanın,B-TASK,KAYDIR
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,4,üstüne,I-TASK,KAYDIR
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,5,çık,I-TASK,KAYDIR
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,6,arama,B-TASK,TIKLA
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,7,kutusuna,I-TASK,TIKLA
CK-1640,tarayıcı_internet,2,sayfayı indirme vazgeç sayfanın üstüne çık arama kutusuna tıkla,8,tıkla,I-TASK,TIKLA
CK-1641,temel_bilgisayar,4,büyüteci aç odak alanını seç yakınlaştır kapat,0,büyüteci,B-TASK,AÇ
CK-1641,temel_bilgisayar,4,büyüteci aç odak alanını seç yakınlaştır kapat,1,aç,I-TASK,AÇ
CK-1641,temel_bilgisayar,4,büyüteci aç odak alanını seç yakınlaştır kapat,2,odak,B-TASK,SEÇ
CK-1641,temel_bilgisayar,4,büyüteci aç odak alanını seç yakınlaştır kapat,3,alanını,I-TASK,SEÇ
CK-1641,temel_bilgisayar,4,büyüteci aç odak alanını seç yakınlaştır kapat,4,seç,I-TASK,SEÇ
CK-1641,temel_bilgisayar,4,büyüteci aç odak alanını seç yakınlaştır kapat,5,yakınlaştır,B-TASK,BÜYÜT
CK-1641,temel_bilgisayar,4,büyüteci aç odak alanını seç yakınlaştır kapat,6,kapat,B-TASK,KAPAT
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,0,satış,B-TASK,AÇ
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,1,tablosunu,I-TASK,AÇ
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,2,aç,I-TASK,AÇ
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,3,bölge,B-TASK,SEÇ
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,4,filtresini,I-TASK,SEÇ
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,5,seç,I-TASK,SEÇ
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,6,uygula,B-TASK,DİĞER
CK-1643,ofis_metin_düzenleme,4,satış tablosunu aç bölge filtresini seç uygula yazdır,7,yazdır,B-TASK,YAZDIR
CK-1647,ofis_metin_düzenleme,3,dipnot listesini aç beşinci dipnotu seç kes,0,dipnot,B-TASK,AÇ
CK-1647,ofis_metin_düzenleme,3,dipnot listesini aç beşinci dipnotu seç kes,1,listesini,I-TASK,AÇ
CK-1647,ofis_metin_düzenleme,3,dipnot listesini aç beşinci dipnotu seç kes,2,aç,I-TASK,AÇ
CK-1647,ofis_metin_düzenleme,3,dipnot listesini aç beşinci dipnotu seç kes,3,beşinci,B-TASK,SEÇ
CK-1647,ofis_metin_düzenleme,3,dipnot listesini aç beşinci dipnotu seç kes,4,dipnotu,I-TASK,SEÇ
CK-1647,ofis_metin_düzenleme,3,dipnot listesini aç beşinci dipnotu seç kes,5,seç,I-TASK,SEÇ
CK-1647,ofis_metin_düzenleme,3,dipnot listesini aç beşinci dipnotu seç kes,6,kes,B-TASK,KES
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,0,indirme,B-TASK,BUL
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,1,uyarısını,I-TASK,BUL
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,2,bul,I-TASK,BUL
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,3,yine,B-TASK,İNDİR
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,4,de,I-TASK,İNDİR
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,5,indir,I-TASK,İNDİR
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,6,düğmesine,I-TASK,İNDİR
CK-1654,tarayıcı_internet,2,indirme uyarısını bul yine de indir düğmesine tıkla,7,tıkla,I-TASK,İNDİR
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,0,adres,B-TASK,SEÇ
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,1,satırını,I-TASK,SEÇ
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,2,seç,I-TASK,SEÇ
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,3,gizli,B-TASK,YAZ
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,4,mod,I-TASK,YAZ
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,5,yaz,I-TASK,YAZ
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,6,enter,B-TASK,ENTER
CK-1658,tarayıcı_internet,3,adres satırını seç gizli mod yaz enter bas,7,bas,I-TASK,ENTER
CK-1663,ofis_metin_düzenleme,3,grafik başlığını seçip silerek yeni başlık yaz,0,grafik,B-TASK,SEÇ
CK-1663,ofis_metin_düzenleme,3,grafik başlığını seçip silerek yeni başlık yaz,1,başlığını,I-TASK,SEÇ
CK-1663,ofis_metin_düzenleme,3,grafik başlığını seçip silerek yeni başlık yaz,2,seçip,I-TASK,SEÇ
CK-1663,ofis_metin_düzenleme,3,grafik başlığını seçip silerek yeni başlık yaz,3,silerek,B-TASK,SİL
CK-1663,ofis_metin_düzenleme,3,grafik başlığını seçip silerek yeni başlık yaz,4,yeni,B-TASK,YAZ
CK-1663,ofis_metin_düzenleme,3,grafik başlığını seçip silerek yeni başlık yaz,5,başlık,I-TASK,YAZ
CK-1663,ofis_metin_düzenleme,3,grafik başlığını seçip silerek yeni başlık yaz,6,yaz,I-TASK,YAZ
CK-1665,temel_bilgisayar,3,büyüteci açıp imleç alanına odaklanarak yakınlaştır,0,büyüteci,B-TASK,AÇ
CK-1665,temel_bilgisayar,3,büyüteci açıp imleç alanına odaklanarak yakınlaştır,1,açıp,I-TASK,AÇ
CK-1665,temel_bilgisayar,3,büyüteci açıp imleç alanına odaklanarak yakınlaştır,2,imleç,B-TASK,SEÇ
CK-1665,temel_bilgisayar,3,büyüteci açıp imleç alanına odaklanarak yakınlaştır,3,alanına,I-TASK,SEÇ
CK-1665,temel_bilgisayar,3,büyüteci açıp imleç alanına odaklanarak yakınlaştır,4,odaklanarak,I-TASK,SEÇ
CK-1665,temel_bilgisayar,3,büyüteci açıp imleç alanına odaklanarak yakınlaştır,5,yakınlaştır,B-TASK,BÜYÜT
CK-1671,ofis_metin_düzenleme,3,başlık kutusunu seçip ortaya taşıyarak büyüt,0,başlık,B-TASK,SEÇ
CK-1671,ofis_metin_düzenleme,3,başlık kutusunu seçip ortaya taşıyarak büyüt,1,kutusunu,I-TASK,SEÇ
CK-1671,ofis_metin_düzenleme,3,başlık kutusunu seçip ortaya taşıyarak büyüt,2,seçip,I-TASK,SEÇ
CK-1671,ofis_metin_düzenleme,3,başlık kutusunu seçip ortaya taşıyarak büyüt,3,ortaya,B-TASK,TAŞI
CK-1671,ofis_metin_düzenleme,3,başlık kutusunu seçip ortaya taşıyarak büyüt,4,taşıyarak,I-TASK,TAŞI
CK-1671,ofis_metin_düzenleme,3,başlık kutusunu seçip ortaya taşıyarak büyüt,5,büyüt,B-TASK,BÜYÜT
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,0,ses,B-TASK,AÇ
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,1,panelini,I-TASK,AÇ
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,2,açarak,I-TASK,AÇ
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,3,çıkış,B-TASK,SEÇ
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,4,cihazını,I-TASK,SEÇ
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,5,seçip,I-TASK,SEÇ
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,6,sesi,B-TASK,AZALT
CK-1673,temel_bilgisayar,3,ses panelini açarak çıkış cihazını seçip sesi azalt,7,azalt,I-TASK,AZALT
CK-1674,tarayıcı_internet,3,web formunu doldurup dosya ekleyerek gönder,0,web,B-TASK,YAZ
CK-1674,tarayıcı_internet,3,web formunu doldurup dosya ekleyerek gönder,1,formunu,I-TASK,YAZ
CK-1674,tarayıcı_internet,3,web formunu doldurup dosya ekleyerek gönder,2,doldurup,I-TASK,YAZ
CK-1674,tarayıcı_internet,3,web formunu doldurup dosya ekleyerek gönder,3,dosya,B-TASK,YÜKLE
CK-1674,tarayıcı_internet,3,web formunu doldurup dosya ekleyerek gönder,4,ekleyerek,I-TASK,YÜKLE
CK-1674,tarayıcı_internet,3,web formunu doldurup dosya ekleyerek gönder,5,gönder,B-TASK,GÖNDER
CK-1677,temel_bilgisayar,3,ekran görüntüsünü seçip kırparak panoya kopyala,0,ekran,B-TASK,SEÇ
CK-1677,temel_bilgisayar,3,ekran görüntüsünü seçip kırparak panoya kopyala,1,görüntüsünü,I-TASK,SEÇ
CK-1677,temel_bilgisayar,3,ekran görüntüsünü seçip kırparak panoya kopyala,2,seçip,I-TASK,SEÇ
CK-1677,temel_bilgisayar,3,ekran görüntüsünü seçip kırparak panoya kopyala,3,kırparak,B-TASK,DİĞER
CK-1677,temel_bilgisayar,3,ekran görüntüsünü seçip kırparak panoya kopyala,4,panoya,B-TASK,KOPYALA
CK-1677,temel_bilgisayar,3,ekran görüntüsünü seçip kırparak panoya kopyala,5,kopyala,I-TASK,KOPYALA
CK-1678,tarayıcı_internet,3,video sekmesine geçip kalite menüsünü açarak düşük seç,0,video,B-TASK,SEKME_DEĞİŞTİR
CK-1678,tarayıcı_internet,3,video sekmesine geçip kalite menüsünü açarak düşük seç,1,sekmesine,I-TASK,SEKME_DEĞİŞTİR
CK-1678,tarayıcı_internet,3,video sekmesine geçip kalite menüsünü açarak düşük seç,2,geçip,I-TASK,SEKME_DEĞİŞTİR
CK-1678,tarayıcı_internet,3,video sekmesine geçip kalite menüsünü açarak düşük seç,3,kalite,B-TASK,AÇ
CK-1678,tarayıcı_internet,3,video sekmesine geçip kalite menüsünü açarak düşük seç,4,menüsünü,I-TASK,AÇ
