model,id,domain,task_count,raw_command,token_index,token,gold_boundary,pred_boundary,gold_task,pred_task,boundary_correct,task_correct,both_correct,normalized
Gemini,CK-1869,ofis_metin_düzenleme,2,başlık alanına eller serbest bilgisayar etkileşimi pilot çalışması yaz kaydet,8,yaz,B-TASK,I-TASK,KAYDET,YAZ,False,False,False,False
Gemini,CK-1869,ofis_metin_düzenleme,2,başlık alanına eller serbest bilgisayar etkileşimi pilot çalışması yaz kaydet,9,kaydet,O,B-TASK,O,KAYDET,False,False,False,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,0,açıklama,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,1,kutusuna,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,2,kullanıcı,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,3,komutu,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,4,yanlış,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,5,söylediğinde,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,6,sistem,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,7,düzeltmeyi,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,8,anlamalı,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,9,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1875,ofis_metin_düzenleme,2,açıklama kutusuna kullanıcı komutu yanlış söylediğinde sistem düzeltmeyi anlamalı yaz kaydet,10,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-1879,temel_bilgisayar,3,dosyayı seç kes arşiv klasörüne yapıştır,0,dosyayı,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1879,temel_bilgisayar,3,dosyayı seç kes arşiv klasörüne yapıştır,1,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1879,temel_bilgisayar,3,dosyayı seç kes arşiv klasörüne yapıştır,2,kes,B-TASK,B-TASK,KES,KES,True,True,True,False
Gemini,CK-1879,temel_bilgisayar,3,dosyayı seç kes arşiv klasörüne yapıştır,3,arşiv,B-TASK,B-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-1879,temel_bilgisayar,3,dosyayı seç kes arşiv klasörüne yapıştır,4,klasörüne,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-1879,temel_bilgisayar,3,dosyayı seç kes arşiv klasörüne yapıştır,5,yapıştır,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,0,imleç,B-TASK,B-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,1,boyutunu,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,2,artır,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,3,kontrast,B-TASK,B-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,4,değerini,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,5,artır,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,6,ayarı,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-1892,temel_bilgisayar,3,imleç boyutunu artır kontrast değerini artır ayarı kaydet,7,kaydet,I-TASK,I-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,0,alternatif,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,1,giriş,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,2,ayarını,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,3,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,4,anahtar,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,5,tarama,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,6,modunu,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,7,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1901,temel_bilgisayar,3,alternatif giriş ayarını aç anahtar tarama modunu seç aç,8,aç,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,0,vörd,O,O,O,O,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,1,belgesinde,O,O,O,O,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,2,yazdır,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,3,menüsünü,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,4,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,5,sayfa,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,6,aralığını,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,7,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,8,yazdırı,B-TASK,B-TASK,YAZDIR,TIKLA,True,False,False,False
Gemini,CK-1905,ofis_metin_düzenleme,3,vörd belgesinde yazdır menüsünü aç sayfa aralığını yaz yazdırı tıkla,9,tıkla,I-TASK,I-TASK,YAZDIR,TIKLA,True,False,False,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,0,belgeyi,O,O,O,O,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,1,yazdır,O,O,O,O,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,2,dur,O,O,O,O,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,3,belgeyi,O,O,O,O,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,4,yazdırma,O,O,O,O,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,5,önizlemeyi,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,6,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,7,yalnızca,B-TASK,B-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,8,iki,I-TASK,I-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,9,sayfayı,I-TASK,I-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-1913,ofis_metin_düzenleme,2,belgeyi yazdır dur belgeyi yazdırma önizlemeyi aç yalnızca iki sayfayı yazdır,10,yazdır,I-TASK,I-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,0,satırı,O,O,O,O,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,1,kes,O,O,O,O,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,2,vazgeç,O,O,O,O,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,3,satırı,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,4,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,5,satırı,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,6,kopyala,I-TASK,I-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,7,alta,B-TASK,B-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-1915,ofis_metin_düzenleme,3,satırı kes vazgeç satırı seç satırı kopyala alta yapıştır,8,yapıştır,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,0,program,O,B-TASK,O,SEÇ,False,False,False,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,1,çıktısını,O,I-TASK,O,SEÇ,False,False,False,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,2,seç,O,I-TASK,O,SEÇ,False,False,False,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,3,kesme,O,O,O,O,True,True,True,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,4,çıktı,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,5,metnini,I-TASK,I-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,6,kopyala,I-TASK,I-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,7,loga,B-TASK,B-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-1973,dosya_yazılım_geliştirme,2,program çıktısını seç kesme çıktı metnini kopyala loga yapıştır,8,yapıştır,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,0,klasörü,O,O,O,O,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,1,kapatma,O,O,O,O,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,2,dur,O,O,O,O,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,3,klasör,B-TASK,B-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,4,adını,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,5,toplantı,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,6,yap,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,7,klasörü,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,8,belgeler,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,9,içine,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-2023,temel_bilgisayar,2,klasörü kapatma dur klasör adını toplantı yap klasörü belgeler içine taşı,10,taşı,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,0,şey,O,O,O,O,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,1,önceki,B-TASK,B-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,2,sekmeye,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,3,geç,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,4,lütfen,O,O,O,O,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,5,sayfada,B-TASK,B-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,6,aşağı,I-TASK,I-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,7,in,I-TASK,I-TASK,KAYDIR,KAYDIR,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,8,indir,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,9,düğmesini,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2037,tarayıcı_internet,3,şey önceki sekmeye geç lütfen sayfada aşağı in indir düğmesini bul,10,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,0,belgeyi,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,1,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,2,şablon,B-TASK,B-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,3,ekini,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,4,indir,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,5,düzenlenmiş,B-TASK,B-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,6,belgeyi,I-TASK,I-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-2071,ofis_metin_düzenleme,3,belgeyi aç şablon ekini indir düzenlenmiş belgeyi yükle,7,yükle,I-TASK,I-TASK,YÜKLE,YÜKLE,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,0,grafiği,O,O,O,O,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,1,yazdırma,O,O,O,O,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,2,grafiği,B-TASK,B-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,3,görsel,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,4,olarak,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,5,indir,I-TASK,I-TASK,İNDİR,İNDİR,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,6,sonra,O,O,O,O,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,7,adını,B-TASK,B-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,8,grafik,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,9,final,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2073,ofis_metin_düzenleme,2,grafiği yazdırma grafiği görsel olarak indir sonra adını grafik final yap,10,yap,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2085,dosya_yazılım_geliştirme,3,docker panelini açıp imajı indirip çalıştırmayı yinele,0,docker,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2085,dosya_yazılım_geliştirme,3,docker panelini açıp imajı indirip çalıştırmayı yinele,1,panelini,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2085,dosya_yazılım_geliştirme,3,docker panelini açıp imajı indirip çalıştırmayı yinele,2,açıp,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2085,dosya_yazılım_geliştirme,3,docker panelini açıp imajı indirip çalıştırmayı yinele,3,imajı,B-TASK,B-TASK,İNDİR,YİNELE,True,False,False,False
Gemini,CK-2085,dosya_yazılım_geliştirme,3,docker panelini açıp imajı indirip çalıştırmayı yinele,4,indirip,I-TASK,I-TASK,İNDİR,YİNELE,True,False,False,False
Gemini,CK-2085,dosya_yazılım_geliştirme,3,docker panelini açıp imajı indirip çalıştırmayı yinele,5,çalıştırmayı,B-TASK,I-TASK,YİNELE,YİNELE,False,True,False,False
Gemini,CK-2085,dosya_yazılım_geliştirme,3,docker panelini açıp imajı indirip çalıştırmayı yinele,6,yinele,I-TASK,I-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-2087,dosya_yazılım_geliştirme,3,git panelini aç commit mesajı yaz commit gönder,0,git,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2087,dosya_yazılım_geliştirme,3,git panelini aç commit mesajı yaz commit gönder,1,panelini,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
